id,date,comments
53664383,2015-11-10,0.8934
54593579,2015-11-22,0.9877
55275646,2015-11-29,0.4404
56261808,2015-12-11,0.658
56576432,2015-12-14,0.6588
59236935,2016-01-08,0.9576
59440628,2016-01-10,0.8481
60004582,2016-01-18,0.9484
60469695,2016-01-24,0.8074
60861463,2016-01-28,0.9874
61056510,2016-01-31,0.9323
61457347,2016-02-04,0.938
63048846,2016-02-19,0.9844
63180904,2016-02-21,0.9272
63894173,2016-02-28,0.8588
64607913,2016-03-06,0.7184
65759920,2016-03-16,0.9828
66646768,2016-03-23,0.875
67018790,2016-03-26,0.9597
68375577,2016-04-04,0.9617
68805519,2016-04-06,0.9422
69019771,2016-04-08,0.9811
70508501,2016-04-18,0.877
70993950,2016-04-22,0.7783
71393119,2016-04-25,0.9728
72157890,2016-05-01,0.8925
73021906,2016-05-06,0.8741
73574167,2016-05-08,0.8591
75255304,2016-05-20,0.807
76298349,2016-05-26,0.9575
77863890,2016-06-04,0.975
80672413,2016-06-19,0.9769
81618216,2016-06-24,0.8316
82745505,2016-06-29,0.9691
83242634,2016-07-02,0.8777
84216857,2016-07-06,0.965
14584772,2014-06-22,0.994
14673866,2014-06-23,0.9804
15418781,2014-07-08,0.9928
16150202,2014-07-22,0.9213
16616102,2014-07-30,0.9978
16683167,2014-07-31,0.923
16758814,2014-08-01,0.9764
16909944,2014-08-04,0.7964
17576608,2014-08-14,0.9512
18073372,2014-08-21,0.9842
18439746,2014-08-26,0.9647
18582285,2014-08-28,0.9879
18701029,2014-08-30,0.9926
18940600,2014-09-03,0.9824
19164477,2014-09-07,0.9285
21897127,2014-10-26,0.9899
22069759,2014-10-29,0.9812
22997817,2014-11-19,0.883
23613485,2014-12-06,0.5095
23825606,2014-12-11,0.9485
24831905,2015-01-03,0.9442
25398487,2015-01-14,0.965
27099567,2015-02-25,0.9746
27498419,2015-03-06,0.7964
27727005,2015-03-10,0.9851
29970516,2015-04-15,0.9765
39212398,2015-07-21,0.9258
40008814,2015-07-27,0.9313
40291860,2015-07-29,0.9889
45265535,2015-09-01,0.9973
61226718,2016-02-01,0.4876
64361196,2016-03-03,0.7641
69097205,2016-04-09,0.7579
69392061,2016-04-11,0.9485
72321807,2016-05-02,0.0
74107739,2016-05-13,0.743
75656860,2016-05-22,0.9837
77386881,2016-05-31,0.9796
78011707,2016-06-05,0.9894
80041149,2016-06-15,0.967
82177395,2016-06-26,0.936
44726233,2015-08-28,0.9778
45742194,2015-09-05,0.9496
46073952,2015-09-07,0.9776
47117645,2015-09-15,0.9804
48346246,2015-09-25,0.7506
