id,date,comments
31905807,2015-05-11,0.9527
32437443,2015-05-17,0.6297
32848994,2015-05-22,0.8536
33045860,2015-05-24,0.892
34393595,2015-06-07,0.9382
45022059,2015-08-30,0.9477
50285945,2015-10-11,0.9846
50157045,2015-10-09,0.0
30773676,2015-04-27,0.9011
34616850,2015-06-09,0.0
49317289,2015-10-03,0.7506
51260836,2015-10-19,0.9148
28173557,2015-03-19,0.9773
28314005,2015-03-22,0.9782
29857195,2015-04-13,0.9589
31913130,2015-05-11,0.8999
33110156,2015-05-25,0.9893
34004989,2015-06-03,0.9911
36687622,2015-06-30,0.9636
37147555,2015-07-05,0.9606
38064409,2015-07-12,0.8811
38871722,2015-07-19,0.807
39523557,2015-07-24,0.975
40866166,2015-08-02,0.7713
43126088,2015-08-17,0.9824
43599441,2015-08-21,0.0
43778999,2015-08-22,0.957
45937732,2015-09-07,0.9879
47639767,2015-09-21,0.5859
48506790,2015-09-27,0.9837
49589927,2015-10-05,0.9312
50430368,2015-10-12,0.9599
51884739,2015-10-25,0.9332
52218789,2015-10-27,0.9787
7302,2009-08-12,0.9881
9317,2009-09-07,0.9852
14031,2009-10-18,0.9949
21966,2009-12-31,0.8555
25706,2010-02-08,0.9348
29646,2010-03-15,0.9665
30836,2010-03-22,0.8436
32748,2010-04-01,0.358
33180,2010-04-04,0.4926
42688,2010-05-15,0.9327
46180,2010-05-25,0.4939
48242,2010-05-31,0.963
64174,2010-07-12,0.8948
85774,2010-08-27,0.9815
106467,2010-09-27,0.9709
111673,2010-10-04,0.9501
116572,2010-10-11,0.9412
143198,2010-11-22,0.953
189988,2011-02-28,0.9627
201344,2011-03-17,0.9656
204540,2011-03-21,0.87
208812,2011-03-25,0.9791
325813,2011-06-20,0.9283
355900,2011-07-06,0.9115
695969,2011-11-06,0.8979
742432,2011-11-24,0.7233
929842,2012-02-18,0.9792
999088,2012-03-14,0.9508
1022468,2012-03-20,0.8978
1839120,2012-07-30,0.9815
2231328,2012-09-08,0.9855
2912596,2012-11-19,0.9412
3372846,2013-01-19,0.9322
3771796,2013-03-13,0.9268
3845688,2013-03-20,0.9827
4275694,2013-04-23,0.9892
4696596,2013-05-20,0.9692
8454582,2013-10-31,0.9488
8475121,2013-11-01,0.9201
8791773,2013-11-18,0.974
9650017,2014-01-04,0.9863
10484668,2014-02-21,0.92
10883326,2014-03-11,0.9544
10955096,2014-03-15,0.9873
10986805,2014-03-16,0.7964
11047117,2014-03-18,0.7992
11575193,2014-04-07,0.9868
11782161,2014-04-14,0.9813
12137175,2014-04-23,0.9678
13106362,2014-05-19,0.9576
13460692,2014-05-27,0.9753
13976959,2014-06-09,0.9694
20767923,2014-10-05,0.9883
21151520,2014-10-12,0.9789
21571176,2014-10-19,0.9565
21858199,2014-10-25,0.9643
22280957,2014-11-02,0.7489
24631053,2014-12-31,0.847
28130003,2015-03-18,0.8519
28208967,2015-03-20,0.978
29807226,2015-04-12,0.9844
30180544,2015-04-18,0.2942
30273057,2015-04-19,0.9558
30680651,2015-04-26,0.9259
32188754,2015-05-15,0.9402
32665788,2015-05-19,0.9731
34368959,2015-06-07,0.959
34913586,2015-06-13,0.8481
35494470,2015-06-19,0.9556
37270130,2015-07-05,0.8858
43892291,2015-08-22,0.9039
47914570,2015-09-21,0.8968
48665633,2015-09-27,0.9296
49714674,2015-10-05,0.9844
50456887,2015-10-12,0.9755
51249368,2015-10-18,0.4576
52075556,2015-10-26,0.9827
21177942,2014-10-12,0.9909
22284028,2014-11-02,0.9746
22574554,2014-11-09,0.9439
26796625,2015-02-19,0.9318
27372343,2015-03-02,0.9412
27690009,2015-03-09,0.9878
28309674,2015-03-22,0.9685
28746719,2015-03-29,0.9627
29071550,2015-04-03,0.9589
30397091,2015-04-21,0.9725
32393947,2015-05-17,0.9856
33204292,2015-05-25,0.9754
43010879,2015-08-16,0.8221
48049675,2015-09-22,0.9715
50431936,2015-10-12,0.9672
51245397,2015-10-18,0.9669
35965121,2015-06-23,0.9941
40850088,2015-08-02,0.9635
42970257,2015-08-16,0.9059
44059342,2015-08-23,0.988
45997030,2015-09-07,0.9732
47907527,2015-09-21,0.9078
49740007,2015-10-05,0.9594
50357330,2015-10-11,0.9952
51708874,2015-10-24,-0.8439
52676976,2015-11-01,0.927
51969555,2015-10-25,0.9973
52149519,2015-10-26,0.7644
7162364,2013-09-09,0.9681
9112278,2013-12-08,0.9426
18468409,2014-08-27,0.9794
20502087,2014-09-30,0.9661
20817356,2014-10-06,0.8856
21124149,2014-10-12,0.7096
21329682,2014-10-14,0.9471
22191592,2014-11-01,0.9538
22238279,2014-11-02,0.6369
22409574,2014-11-05,0.9852
22596829,2014-11-10,0.9371
22874934,2014-11-16,0.9149
22975692,2014-11-18,0.9704
23272139,2014-11-27,0.8779
23381158,2014-11-30,0.9168
25188649,2015-01-08,0.9764
25225515,2015-01-09,0.9115
25562473,2015-01-19,0.6908
25673494,2015-01-22,0.9284
25704062,2015-01-23,0.5329
25832352,2015-01-26,0.6249
25937543,2015-01-30,0.7506
27825384,2015-03-12,0.9467
27931758,2015-03-15,0.891
28200675,2015-03-20,0.9313
28265249,2015-03-21,0.9773
28405244,2015-03-23,0.5707
28636951,2015-03-27,0.7081
29006967,2015-04-02,0.8126
29787843,2015-04-12,0.9799
30395365,2015-04-21,0.9686
30514602,2015-04-23,0.9615
30657260,2015-04-25,0.7003
30750124,2015-04-26,0.743
32481427,2015-05-18,0.4821
32794602,2015-05-21,0.8885
32871075,2015-05-22,0.8519
37542033,2015-07-07,0.875
37676459,2015-07-09,0.9776
37914379,2015-07-11,0.9477
38971875,2015-07-19,0.9606
40667808,2015-08-01,0.9865
47750999,2015-09-21,0.9717
48085164,2015-09-23,0.9742
49242697,2015-10-02,0.8519
49423691,2015-10-04,0.9459
50155329,2015-10-09,0.9537
50268591,2015-10-11,0.9896
50733769,2015-10-13,0.6114
51019109,2015-10-17,0.992
51243239,2015-10-18,0.9058
52478660,2015-10-30,0.7469
52769522,2015-11-01,0.9563
47024120,2015-09-14,0.9785
47872066,2015-09-21,0.9796
49509634,2015-10-04,0.8737
50335776,2015-10-11,0.9311
52594881,2015-10-31,0.9531
49745139,2015-10-05,0.9652
3777608,2013-03-13,0.9412
3857290,2013-03-21,0.8126
4970732,2013-06-04,0.971
7048955,2013-09-04,0.5801
7348318,2013-09-16,0.8707
7539853,2013-09-23,0.0
7761733,2013-10-01,0.9705
8078829,2013-10-15,0.9855
8545828,2013-11-04,0.9789
8666347,2013-11-11,0.9045
8779131,2013-11-18,0.9882
9154951,2013-12-09,0.765
9473792,2013-12-30,0.9531
9605480,2014-01-03,0.8968
9976853,2014-01-22,0.7901
10043551,2014-01-27,0.9348
10355867,2014-02-15,0.9296
10425179,2014-02-18,0.9834
10548663,2014-02-24,0.9592
11134053,2014-03-22,0.8746
11225476,2014-03-25,0.9742
11360030,2014-03-31,0.9758
11546786,2014-04-07,0.937
11649855,2014-04-10,0.6588
11750160,2014-04-14,0.9598
12125236,2014-04-23,0.9509
12610120,2014-05-06,0.8422
12885662,2014-05-13,0.9889
12986221,2014-05-16,0.9612
13106202,2014-05-19,0.9072
13298269,2014-05-24,0.9034
13369251,2014-05-26,0.8955
13695669,2014-06-02,0.9651
13858210,2014-06-06,0.9857
13980117,2014-06-09,0.9393
14308128,2014-06-16,0.9631
14668056,2014-06-23,0.9536
15534632,2014-07-11,0.9118
15725194,2014-07-14,0.9811
16435580,2014-07-27,0.9749
17366177,2014-08-11,0.9351
18386429,2014-08-25,0.9701
18842020,2014-09-01,0.8788
19110712,2014-09-06,0.9531
19255909,2014-09-08,0.9638
19851545,2014-09-19,0.8591
20266841,2014-09-26,0.8402
20533247,2014-09-30,0.4572
20995499,2014-10-09,0.9849
21342720,2014-10-15,0.9828
21529320,2014-10-19,0.9768
21687821,2014-10-21,0.8688
21835307,2014-10-25,0.9393
22080429,2014-10-29,0.9915
22288978,2014-11-03,0.9879
22428834,2014-11-06,0.9731
22590716,2014-11-10,0.9166
23084207,2014-11-22,0.9649
23162418,2014-11-24,0.9647
23667986,2014-12-07,0.7579
23756461,2014-12-09,0.9183
24106508,2014-12-20,0.6597
24363984,2014-12-27,0.9645
24641654,2015-01-01,0.9692
25194991,2015-01-09,0.9795
25858942,2015-01-27,0.8856
26325612,2015-02-09,0.9432
26608776,2015-02-16,0.988
28066827,2015-03-17,0.9758
28604007,2015-03-27,0.9412
28720868,2015-03-29,0.9849
28973333,2015-04-01,0.7874
29771279,2015-04-12,0.9957
30171934,2015-04-18,0.9953
30317246,2015-04-20,0.9571
30666579,2015-04-26,0.9705
31276726,2015-05-03,0.9889
32286043,2015-05-16,0.9828
32833695,2015-05-22,0.9285
33142322,2015-05-25,0.8803
35492652,2015-06-19,0.9672
36609019,2015-06-29,0.8225
39711878,2015-07-25,0.9593
40041890,2015-07-27,0.8813
40822831,2015-08-02,0.9088
41868863,2015-08-09,0.9368
42990489,2015-08-16,0.9897
43985040,2015-08-23,0.96
44494304,2015-08-26,0.9756
45853732,2015-09-06,0.9446
46389663,2015-09-10,0.9186
46815639,2015-09-13,0.973
47107080,2015-09-15,0.9805
47523008,2015-09-20,0.9919
47766901,2015-09-21,0.979
49905607,2015-10-07,0.9545
50187747,2015-10-10,0.9595
51153379,2015-10-18,0.95
51692187,2015-10-24,0.982
52207468,2015-10-27,0.9814
10915349,2014-03-12,0.9246
11374524,2014-03-31,0.9836
18865127,2014-09-01,0.9966
20930877,2014-10-07,0.8566
22362666,2014-11-04,0.94
